{301} 	{301} 	289.037		2.6105189E+00		6.3484826E-08	;
{302} 	{302} 	294.929		5.7795444E+00		6.6161448E-08	;
{303} 	{303} 	287.640		9.8492451E+00		7.0799793E-08	;
{304} 	{304} 	285.392		9.3171191E-01		7.1481452E-08	;
{305} 	{305} 	285.935		3.8929081E+00		7.4262267E-08	;
{306} 	{306} 	274.051		2.0458424E+00		4.3134456E-08	;
{307} 	{307} 	284.995		9.6774822E-01		7.0928508E-08	;
{308} 	{308} 	289.589		8.7206297E+00		7.3653091E-08	;
{309} 	{309} 	285.644		6.0453033E+00		7.4254658E-08	;
{310} 	{310} 	291.137		8.7527590E+00		7.0076020E-08	;
{311} 	{311} 	278.839		6.0214729E+00		7.8122895E-08	;
{312} 	{312} 	276.496		1.2126362E+00		6.1922464E-08	;
{313} 	{313} 	280.198		1.3493178E+00		6.3497914E-08	;
{314} 	{314} 	279.449		5.5049644E+00		7.8568043E-08	;
{315} 	{315} 	285.776		3.5124781E+00		7.0037075E-08	;
{316} 	{316} 	280.752		5.9805894E-01		7.0109877E-08	;
{317} 	{317} 	286.426		4.7991357E+00		7.1613648E-08	;
{318} 	{318} 	287.429		6.5454254E+00		6.1288723E-08	;
{319} 	{319} 	276.801		8.3846593E-01		8.5129976E-08	;
{320} 	{320} 	287.992		7.0877380E+00		6.8843562E-08	;
{321} 	{321} 	286.236		3.5441794E+00		6.7512353E-08	;
{322} 	{322} 	285.981		5.4538059E+00		8.0857703E-08	;
{323} 	{323} 	282.439		3.7521923E+00		9.5317539E-08	;
{324} 	{324} 	287.380		8.8601580E+00		6.2243217E-08	;
{325} 	{325} 	288.691		3.0578187E+00		1.0759789E-07	;
{326} 	{326} 	293.178		7.6366010E+00		6.8807722E-08	;
{327} 	{327} 	291.077		1.8770685E+00		1.0819556E-07	;
{328} 	{328} 	287.042		7.6877193E+00		7.0215371E-08	;
{329} 	{329} 	287.383		8.8064289E+00		6.7859119E-08	;
{330} 	{330} 	281.744		1.4543704E-02		7.7902072E-08	;
{331} 	{331} 	286.639		9.3082266E+00		6.5658561E-08	;
{332} 	{332} 	287.443		1.3956037E+00		6.3305116E-08	;
{333} 	{333} 	274.151		2.7184794E+00		7.7465309E-08	;
{334} 	{334} 	287.991		1.0012690E+01		8.9889717E-08	;
{335} 	{335} 	287.181		4.9544892E+00		9.2375174E-08	;
{336} 	{336} 	287.138		7.1098757E+00		1.0253505E-07	;
{337} 	{337} 	287.091		8.6806717E+00		8.5294168E-08	;
{338} 	{338} 	291.230		6.1573720E+00		1.0011554E-07	;
{339} 	{339} 	288.338		7.9352989E+00		1.0175275E-07	;
{340} 	{340} 	283.601		8.6305124E-01		7.1635299E-08	;
{341} 	{341} 	287.542		3.4762881E+00		8.2646402E-08	;
{342} 	{342} 	287.685		1.0571586E+01		7.5099969E-08	;
{343} 	{343} 	287.785		1.1229323E+01		7.4920607E-08	;
{344} 	{344} 	283.894		4.8458129E-01		8.4899177E-08	;
{345} 	{345} 	289.137		2.4616277E+00		1.0214080E-07	;
{346} 	{346} 	286.243		5.3751140E+00		9.1842757E-08	;
{347} 	{347} 	287.143		1.4288859E+00		9.9023403E-08	;
{348} 	{348} 	288.535		3.5386035E+00		9.9496447E-08	;
{349} 	{349} 	287.936		2.9805465E+00		8.7897192E-08	;
{350} 	{350} 	287.838		1.0624931E+01		7.2552162E-08	;
{351} 	{351} 	288.783		2.8362439E+00		7.9416168E-08	;
{352} 	{352} 	289.042		2.2184939E+00		8.8275257E-08	;
{353} 	{353} 	288.091		2.7371557E+00		1.0470067E-07	;
{354} 	{354} 	289.195		1.6945860E-01		9.5732254E-08	;
{355} 	{355} 	286.194		2.0477052E+00		6.6923086E-08	;
{356} 	{356} 	283.451		3.1267992E-01		8.3051745E-08	;
{357} 	{357} 	284.335		6.2715173E+00		9.4414283E-08	;
{358} 	{358} 	288.040		2.1765993E+00		9.4567689E-08	;
{359} 	{359} 	287.641		3.6703999E+00		9.9552523E-08	;
{360} 	{360} 	284.480		6.9182086E+00		9.4557592E-08	;
{361} 	{361} 	288.043		7.0817232E+00		1.1094176E-07	;
{362} 	{362} 	283.751		3.4196019E+00		9.4290272E-08	;
{363} 	{363} 	287.341		5.1463280E+00		1.0267279E-07	;
{364} 	{364} 	286.391		4.4448361E+00		8.3370722E-08	;
{365} 	{365} 	281.298		3.0661795E+00		8.5737646E-08	;
{366} 	{366} 	281.401		2.6525371E+00		9.0719283E-08	;
{367} 	{367} 	287.338		3.0376034E+00		8.3891109E-08	;
{368} 	{368} 	289.039		3.2317877E+00		1.1684462E-07	;
{369} 	{369} 	290.536		6.6690202E+00		1.3323677E-07	;
{370} 	{370} 	286.740		3.1575382E+00		9.7942987E-08	;
{371} 	{371} 	287.545		3.4377174E+00		8.9101000E-08	;
{372} 	{372} 	288.742		2.4017272E+00		7.5147966E-08	;
{373} 	{373} 	288.283		4.8353362E+00		1.0568688E-07	;
{374} 	{374} 	285.240		8.4883080E+00		7.0367271E-08	;
{375} 	{375} 	285.850		3.7514203E+00		7.8727638E-08	;
{376} 	{376} 	289.081		9.4073620E+00		7.9258555E-08	;
{377} 	{377} 	281.949		6.5231080E+00		9.5433982E-08	;
