{001} 	8.4644796E-08	;
{002} 	8.8530015E-08	;
{003} 	9.3211199E-08	;
{004} 	1.0936697E-07	;
{005} 	8.6677787E-08	;
{006} 	9.5899097E-08	;
{007} 	1.1631316E-07	;
{008} 	9.9459506E-08	;
{009} 	7.5365932E-08	;
{010} 	1.2373903E-07	;
{011} 	8.5715591E-08	;
{012} 	7.4229149E-08	;
{013} 	1.0661527E-07	;
{014} 	1.1412840E-07	;
{015} 	1.7568533E-07	;
{016} 	7.5732046E-08	;
{017} 	7.8742310E-08	;
{018} 	1.0759417E-07	;
{019} 	8.1343202E-08	;
{020} 	6.0727942E-08	;
{021} 	8.8971461E-08	;
{022} 	6.8325299E-08	;
{023} 	5.3859619E-08	;
{024} 	8.0916749E-08	;
{025} 	8.8082743E-08	;
{026} 	8.0983426E-08	;
{027} 	8.3396223E-08	;
{028} 	7.4801093E-08	;
{029} 	8.3935447E-08	;
{030} 	5.7752587E-08	;
{031} 	6.8246436E-08	;
{032} 	7.6601346E-08	;
{033} 	7.0014195E-08	;
{034} 	5.7361728E-08	;
{035} 	7.2740306E-08	;
{036} 	7.8381682E-08	;
{037} 	1.6232813E-07	;
{038} 	6.2016817E-08	;
{039} 	7.7091357E-08	;
{040} 	7.1764283E-08	;
{041} 	7.9979294E-08	;
{042} 	8.4340201E-08	;
{043} 	5.0945001E-08	;
{044} 	6.6389752E-08	;
{045} 	5.3495757E-08	;
{046} 	5.5392466E-08	;
{047} 	6.1095662E-08	;
{048} 	1.0689831E-07	;
{049} 	5.7383538E-08	;
{050} 	5.6746980E-08	;
{051} 	5.6247092E-08	;
{052} 	7.0821443E-08	;
{053} 	3.3112116E-08	;
{054} 	5.5100330E-08	;
{055} 	5.3039368E-08	;
{056} 	1.2538248E-07	;
{057} 	6.3526478E-08	;
{058} 	7.1945905E-08	;
{059} 	8.0958898E-08	;
{060} 	7.1453442E-08	;
{061} 	5.4775665E-08	;
{062} 	7.4488284E-08	;
{063} 	5.4490737E-08	;
{064} 	7.8646629E-08	;
{065} 	6.4975893E-08	;
{066} 	9.0150891E-08	;
{067} 	7.0999839E-08	;
{068} 	7.8553192E-08	;
{069} 	9.2308305E-08	;
{070} 	8.5302005E-08	;
{071} 	1.1730796E-07	;
{072} 	8.6252392E-08	;
{073} 	1.0710517E-07	;
{074} 	7.7493311E-08	;
{075} 	8.6279954E-08	;
{076} 	9.8347115E-08	;
{077} 	1.1863334E-07	;
{078} 	6.9452391E-08	;
{079} 	1.0904849E-07	;
{080} 	8.8236781E-08	;
{081} 	8.6809351E-08	;
{082} 	9.0362768E-08	;
{083} 	8.3595658E-08	;
{084} 	1.0693577E-07	;
{085} 	8.7471612E-08	;
{086} 	7.7193143E-08	;
{087} 	9.2161322E-08	;
{088} 	9.6546991E-08	;
{089} 	9.4683983E-08	;
{090} 	9.3086754E-08	;
{091} 	8.9006129E-08	;
{092} 	7.7202436E-08	;
{093} 	8.4725869E-08	;
{094} 	7.3357377E-08	;
{095} 	6.4496476E-08	;
{096} 	8.1494541E-08	;
{097} 	8.6516593E-08	;
{098} 	9.7065737E-08	;
{099} 	8.2037069E-08	;
{100} 	9.0948660E-08	;
{101} 	9.1464088E-08	;
{102} 	8.6195790E-08	;
{103} 	9.4884932E-08	;
{104} 	9.6395489E-08	;
{105} 	7.6482131E-08	;
{106} 	8.8745637E-08	;
{107} 	8.6138407E-08	;
{108} 	8.7522835E-08	;
{109} 	1.2650744E-07	;
{110} 	7.5452903E-08	;
{111} 	9.1685621E-08	;
{112} 	9.5263452E-08	;
{113} 	9.3153069E-08	;
{114} 	1.3462113E-07	;
{115} 	7.4882102E-08	;
{116} 	7.7360426E-08	;
{117} 	9.0534442E-08	;
{118} 	8.9082697E-08	;
{119} 	7.9664638E-08	;
{120} 	9.1944628E-08	;
{121} 	1.0933005E-07	;
{122} 	7.4294753E-08	;
{123} 	8.0363407E-08	;
{124} 	7.1288618E-08	;
{125} 	8.3086192E-08	;
{126} 	7.2951678E-08	;
{127} 	8.9494471E-08	;
{128} 	6.5508289E-08	;
{129} 	8.7935760E-08	;
{130} 	8.3675182E-08	;
{131} 	7.7991139E-08	;
{132} 	9.1772577E-08	;
{133} 	9.5832576E-08	;
{134} 	9.1051419E-08	;
{135} 	6.5766024E-08	;
{136} 	6.6213339E-08	;
{137} 	1.3097389E-07	;
{138} 	6.8625091E-08	;
{139} 	5.4594040E-08	;
{140} 	7.6002536E-08	;
{141} 	6.9600304E-08	;
{142} 	8.9826699E-08	;
{143} 	6.0577790E-08	;
{144} 	7.2797704E-08	;
{145} 	6.6275511E-08	;
{146} 	6.3433873E-08	;
{147} 	6.6937950E-08	;
{148} 	7.8251844E-08	;
{149} 	6.6206958E-08	;
{150} 	6.2306434E-08	;
{151} 	6.8741905E-08	;
{152} 	8.2719474E-08	;
{153} 	5.2302966E-08	;
{154} 	8.0458747E-08	;
{155} 	7.1871952E-08	;
{156} 	7.1625173E-08	;
{157} 	8.2541199E-08	;
{158} 	6.5788889E-08	;
{159} 	7.3537066E-08	;
{160} 	5.9437546E-08	;
{161} 	7.3027024E-08	;
{162} 	8.8696829E-08	;
{163} 	6.0805320E-08	;
{164} 	5.7029720E-08	;
{165} 	6.3864988E-08	;
{166} 	5.9945208E-08	;
{167} 	4.6942468E-08	;
{168} 	5.3239269E-08	;
{169} 	5.6629734E-08	;
{170} 	8.5664219E-08	;
{171} 	5.7705481E-08	;
{172} 	1.2722883E-08	;
{173} 	8.2646878E-08	;
{174} 	7.4624779E-08	;
{175} 	7.9165453E-08	;
{176} 	8.5365997E-08	;
{177} 	8.5688804E-08	;
{178} 	8.5145345E-08	;
{179} 	7.5520461E-08	;
{180} 	8.2374036E-08	;
{181} 	8.6149051E-08	;
{182} 	9.7208414E-08	;
{183} 	8.8120061E-08	;
{184} 	6.6140345E-08	;
{185} 	8.6614349E-08	;
{186} 	8.7668454E-08	;
{187} 	7.2032435E-08	;
{188} 	8.0913139E-08	;
{189} 	8.1732296E-08	;
{190} 	7.7026080E-08	;
{191} 	7.0360159E-08	;
{192} 	8.3034521E-08	;
{193} 	9.3957532E-08	;
{194} 	4.5716575E-08	;
{195} 	9.1689273E-08	;
{196} 	7.4998511E-08	;
{197} 	7.5770117E-08	;
{198} 	8.7744269E-08	;
{199} 	8.5925464E-08	;
{200} 	9.1209635E-08	;
{201} 	7.8235871E-08	;
{202} 	7.7915985E-08	;
{203} 	6.5769392E-08	;
{204} 	3.9508944E-08	;
{205} 	6.0785034E-08	;
{206} 	6.1594790E-08	;
{207} 	8.3960551E-08	;
{208} 	5.7953919E-08	;
{209} 	8.0152795E-08	;
{210} 	2.5117265E-08	;
{211} 	7.2586680E-08	;
{212} 	7.0179304E-08	;
{213} 	6.4432278E-08	;
{214} 	5.6445597E-08	;
{215} 	6.8716560E-08	;
{216} 	7.6126192E-08	;
{217} 	7.5257049E-08	;
{218} 	6.2759007E-08	;
{219} 	4.9404694E-08	;
{220} 	4.7799922E-08	;
{221} 	4.2868923E-08	;
{222} 	5.7822660E-08	;
{223} 	6.2076793E-08	;
{224} 	5.3886311E-08	;
{225} 	4.5114398E-08	;
{226} 	1.0351724E-07	;
{227} 	5.6300909E-08	;
{228} 	6.1462373E-08	;
{229} 	4.9582482E-08	;
{230} 	5.2915276E-08	;
{231} 	4.9914352E-08	;
{232} 	5.1496436E-08	;
{233} 	5.0303118E-08	;
{234} 	5.0177345E-08	;
{235} 	5.5414692E-08	;
{236} 	4.7667257E-08	;
{237} 	8.4525091E-08	;
{238} 	5.4592775E-08	;
{239} 	5.4479081E-08	;
{240} 	5.4812208E-08	;
{241} 	5.2038502E-08	;
{242} 	5.6995887E-08	;
{243} 	4.7000192E-08	;
{244} 	3.4110933E-08	;
{245} 	6.3791390E-08	;
{246} 	5.5230540E-08	;
{247} 	4.4157055E-08	;
{248} 	6.1645515E-08	;
{249} 	4.6848200E-08	;
{250} 	4.4981178E-08	;
{251} 	7.9094690E-08	;
{252} 	6.3147837E-08	;
{253} 	1.9770416E-08	;
{254} 	4.7073485E-08	;
{255} 	7.0089897E-08	;
{256} 	2.3877099E-08	;
{257} 	1.3648407E-08	;
{258} 	5.9955902E-08	;
{259} 	8.4507569E-08	;
{260} 	7.7716166E-08	;
{261} 	5.3928179E-08	;
{262} 	7.3644465E-08	;
{263} 	1.0696446E-07	;
{264} 	9.7589123E-08	;
{265} 	1.1218041E-07	;
{266} 	6.6513884E-08	;
{267} 	8.0663405E-08	;
{268} 	6.5847061E-08	;
{269} 	7.9959520E-08	;
{270} 	1.0091436E-07	;
{271} 	1.0083452E-07	;
{275} 	9.1616791E-08	;
{276} 	6.7575996E-08	;
{277} 	8.2844032E-08	;
{278} 	8.0931805E-08	;
{279} 	8.0769063E-08	;
{280} 	1.0290794E-07	;
{281} 	8.3705331E-08	;
{285} 	6.9693563E-08	;
{286} 	9.6371025E-08	;
{287} 	1.0527360E-07	;
{291} 	9.4009089E-08	;
{292} 	1.0169166E-07	;
{293} 	8.9504113E-08	;
{294} 	7.8199747E-08	;
{295} 	7.6607598E-08	;
{296} 	8.5380194E-08	;
{297} 	1.1775821E-07	;
{298} 	1.1115692E-07	;
{299} 	1.0842748E-07	;
{300} 	9.2001123E-08	;
