{301} 	{301} 	237.734		1.0117447E-02		9.7600740E-08	;
{302} 	{302} 	244.591		3.3987373E-01		7.2232197E-08	;
{303} 	{303} 	239.170		1.8338370E-01		7.8942847E-08	;
{304} 	{304} 	236.216		1.4817072E-01		8.4844622E-08	;
{305} 	{305} 	237.252		3.9217476E-02		8.9667139E-08	;
{306} 	{306} 	232.217		2.9367382E-02		1.3085899E-07	;
{307} 	{307} 	236.013		1.0359983E-01		8.5197641E-08	;
{308} 	{308} 	239.294		8.5640393E-02		9.1409362E-08	;
{309} 	{309} 	240.363		8.4422957E-03		8.4467814E-08	;
{310} 	{310} 	240.871		1.1254237E-01		7.6781632E-08	;
{311} 	{311} 	240.077		1.1004755E-02		7.7561424E-08	;
{312} 	{312} 	229.282		5.2897535E-02		1.7097202E-07	;
{313} 	{313} 	240.093		2.0787537E-02		1.6129682E-07	;
{314} 	{314} 	235.056		2.6573867E-01		7.2547593E-08	;
{315} 	{315} 	238.445		9.3859378E-03		9.2901217E-08	;
{316} 	{316} 	236.946		5.4177730E-03		2.1982099E-07	;
{317} 	{317} 	234.614		2.7223011E-02		8.2759769E-08	;
{318} 	{318} 	236.676		3.1287596E-02		8.3383824E-08	;
{319} 	{319} 	239.512		1.3840972E-02		7.7809695E-08	;
{320} 	{320} 	238.587		1.0658862E-01		5.9385862E-08	;
{321} 	{321} 	238.064		9.4670624E-02		5.6705971E-08	;
{322} 	{322} 	233.713		2.6102753E-02		1.1531846E-07	;
{323} 	{323} 	233.079		1.3266471E-01		9.3889390E-08	;
{324} 	{324} 	238.455		9.6037067E-02		5.9542547E-08	;
{325} 	{325} 	237.942		4.7154095E-02		8.9001162E-08	;
{326} 	{326} 	238.665		2.3039858E-01		6.9420878E-08	;
{327} 	{327} 	235.350		2.0889875E-02		7.8730075E-08	;
{328} 	{328} 	237.043		3.6702019E-01		5.4654045E-08	;
{329} 	{329} 	238.088		3.0898847E-02		7.2854206E-08	;
{330} 	{330} 	237.898		5.2118953E-02		7.6625639E-08	;
{331} 	{331} 	237.999		1.6203700E-01		5.8956768E-08	;
{332} 	{332} 	237.780		2.2463718E-01		5.5514818E-08	;
{333} 	{333} 	233.271		2.2289002E-02		1.2130894E-07	;
{334} 	{334} 	239.255		1.2446131E-01		7.0744541E-08	;
{335} 	{335} 	238.689		9.7746864E-02		7.8417081E-08	;
{336} 	{336} 	240.063		6.9301963E-02		6.3037987E-08	;
{337} 	{337} 	238.594		2.2512732E-02		7.9100900E-08	;
{338} 	{338} 	234.990		6.8786673E-02		9.4242111E-08	;
{339} 	{339} 	238.014		2.5496590E-01		8.6252363E-08	;
{340} 	{340} 	236.189		1.6465839E-02		9.6628563E-09	;
{341} 	{341} 	237.095		9.5128566E-02		9.1862475E-08	;
{342} 	{342} 	238.857		7.4440949E-02		8.4721492E-08	;
{343} 	{343} 	238.935		5.9840303E-02		8.8613476E-08	;
{344} 	{344} 	231.563		9.3101963E-02		6.6014167E-08	;
{345} 	{345} 	241.094		2.1355568E-01		8.5030116E-08	;
{346} 	{346} 	238.972		4.1328724E-02		8.4224531E-08	;
{347} 	{347} 	237.043		5.2730780E-02		9.0116046E-08	;
{348} 	{348} 	239.241		1.5189657E-01		9.3465594E-08	;
{349} 	{349} 	239.482		2.3068922E-02		8.2235253E-08	;
{350} 	{350} 	239.721		2.5437865E-01		8.0160881E-08	;
{351} 	{351} 	238.159		4.0724954E-01		8.6248455E-08	;
{352} 	{352} 	238.312		3.6976390E-02		8.8361574E-08	;
{353} 	{353} 	240.018		5.5905093E-02		1.0764666E-07	;
{354} 	{354} 	235.002		5.2626636E-02		8.4238216E-08	;
{355} 	{355} 	233.790		1.5794414E-01		8.5785437E-08	;
{356} 	{356} 	236.733		5.6671511E-02		9.8894127E-08	;
{357} 	{357} 	236.975		3.0612782E-01		7.8731716E-08	;
{358} 	{358} 	239.189		7.4748052E-03		9.5180383E-08	;
{359} 	{359} 	239.294		9.0518119E-03		9.5174613E-08	;
{360} 	{360} 	237.647		1.8675235E-01		8.0470805E-08	;
{361} 	{361} 	237.079		2.5479916E-01		1.0441821E-07	;
{362} 	{362} 	235.981		1.4465566E-01		1.0940073E-07	;
{363} 	{363} 	238.876		1.2736173E-02		9.4172236E-08	;
{364} 	{364} 	236.021		1.5654102E-01		1.0815393E-07	;
{365} 	{365} 	232.442		1.0754708E-01		7.5676702E-08	;
{366} 	{366} 	238.821		7.7015698E-02		1.0463519E-07	;
{367} 	{367} 	236.478		2.4230288E-01		9.2521176E-08	;
{368} 	{368} 	240.203		1.5266532E-01		9.8217782E-08	;
{369} 	{369} 	240.247		2.9126665E-01		7.9130039E-08	;
{370} 	{370} 	238.568		9.7910963E-02		9.1499004E-08	;
{371} 	{371} 	239.332		8.3713003E-02		8.4066684E-08	;
{372} 	{372} 	239.586		5.1087938E-02		8.4552447E-08	;
{373} 	{373} 	237.379		1.5415148E-01		1.0032191E-07	;
{374} 	{374} 	241.465		7.8549935E-03		9.5355766E-08	;
{375} 	{375} 	238.789		3.8856417E-02		8.1317125E-08	;
{376} 	{376} 	239.413		2.7413821E-01		7.7356759E-08	;
{377} 	{377} 	238.990		1.2123103E-01		1.0815123E-07	;
