{001} 	291.621		1.2244228E+01		4.3990440E-08	;
{002} 	292.345		1.3010554E+01		8.9246335E-08	;
{003} 	293.985		1.3822803E+01		7.5106243E-08	;
{004} 	291.305		1.1951635E+01		7.0133282E-08	;
{005} 	293.627		3.2667632E+00		4.9816222E-08	;
{006} 	285.461		9.0223131E+00		7.6495994E-08	;
{007} 	285.901		8.7128887E+00		6.7113973E-08	;
{008} 	290.374		1.0983072E+01		6.2983467E-08	;
{009} 	282.839		5.1122184E+00		8.7868273E-08	;
{010} 	287.695		1.0255694E+01		2.9812242E-08	;
{011} 	288.766		1.1204146E+01		4.9935050E-08	;
{012} 	283.635		6.6937528E+00		9.3393410E-08	;
{013} 	282.531		6.2404456E+00		7.7075917E-08	;
{014} 	282.261		7.0013962E+00		5.3680555E-08	;
{015} 	287.288		9.5639238E+00		3.0433075E-08	;
{016} 	296.302		5.8956313E+00		6.6898700E-08	;
{017} 	291.036		1.2278781E+01		5.0729962E-08	;
{018} 	289.919		1.2464774E+01		4.9185761E-08	;
{019} 	295.423		1.2028026E+01		5.0349044E-08	;
{020} 	294.354		1.6941496E+01		4.4195229E-08	;
{021} 	285.957		8.3538246E+00		8.9752703E-08	;
{022} 	283.709		7.6873684E+00		7.4649094E-08	;
{023} 	293.729		8.3932009E+00		4.9213526E-08	;
{024} 	292.313		1.3483713E+01		8.7322313E-08	;
{025} 	289.709		1.1423526E+01		5.3278107E-08	;
{026} 	292.811		1.3991601E+01		8.7511616E-08	;
{027} 	295.724		1.3505108E+01		4.2808971E-08	;
{028} 	287.635		9.2012157E+00		1.0238787E-07	;
{029} 	290.082		1.2208360E+01		9.5972567E-08	;
{030} 	288.674		1.1092504E+01		4.0309640E-08	;
{031} 	291.910		1.5030373E+01		3.3350339E-08	;
{032} 	294.654		1.0777187E+01		4.7307456E-08	;
{033} 	291.685		1.1992804E+01		7.1207801E-08	;
{034} 	290.088		1.2283457E+01		4.7617007E-08	;
{035} 	293.891		1.4088447E+01		8.6596820E-08	;
{036} 	293.200		1.3709945E+01		7.1585127E-08	;
{037} 	289.875		8.0220795E+00		5.4177477E-08	;
{038} 	290.344		1.1768206E+01		5.0806204E-08	;
{039} 	297.098		3.3052614E+00		5.5101740E-08	;
{040} 	283.540		2.5330851E+00		7.3081203E-08	;
{041} 	284.150		7.5804539E+00		7.5001182E-08	;
{042} 	291.844		8.7545214E+00		9.1631563E-08	;
{043} 	294.071		8.4123926E+00		7.3375631E-08	;
{044} 	295.671		1.4222407E+01		7.2350325E-08	;
{045} 	293.621		1.1424273E+01		7.3517342E-08	;
{046} 	292.519		1.4714574E+01		3.6136463E-08	;
{047} 	289.205		9.4999466E+00		9.1707868E-08	;
{048} 	284.139		8.7486076E+00		6.4498572E-08	;
{049} 	286.181		8.9316578E+00		8.5686700E-08	;
{050} 	298.377		1.0786154E+01		4.6501800E-08	;
{051} 	289.448		1.1465491E+01		3.8940424E-08	;
{052} 	287.291		9.5062313E+00		6.0664114E-08	;
{053} 	286.497		1.0417723E+01		6.6249356E-08	;
{054} 	291.714		1.3447637E+01		9.4130307E-08	;
{055} 	297.299		3.1375031E+00		8.4807127E-08	;
{056} 	287.076		9.5227966E+00		1.2735288E-08	;
{057} 	293.230		1.3190105E+01		9.3001056E-08	;
{058} 	288.415		8.5787640E+00		6.1153479E-08	;
{059} 	281.877		6.5444303E+00		8.7958078E-08	;
{060} 	296.953		7.2813983E+00		1.0747025E-07	;
{061} 	296.499		2.5393846E+00		1.0506066E-07	;
{062} 	289.906		1.0866651E+01		5.6781420E-08	;
{063} 	297.301		1.7222998E+00		9.6710892E-08	;
{064} 	293.229		1.2956057E+01		5.2729352E-08	;
{065} 	292.925		1.4300592E+01		9.2534293E-08	;
{066} 	285.968		9.6426802E+00		9.9599099E-08	;
{067} 	294.039		1.2975065E+01		7.8756592E-08	;
{068} 	297.910		7.1175394E+00		5.4569227E-08	;
{069} 	295.568		7.1361184E+00		9.9689458E-08	;
{070} 	290.346		1.2588491E+01		5.3323873E-08	;
{071} 	296.539		2.9858158E+00		9.3424937E-08	;
{072} 	292.495		1.2278484E+01		1.0945724E-07	;
{073} 	302.035		5.4734645E+00		1.0572880E-07	;
{074} 	291.595		1.5130978E+00		9.4693277E-08	;
{075} 	293.696		1.3444693E+01		1.0714309E-07	;
{076} 	299.187		6.2237158E+00		9.9735445E-08	;
{077} 	294.278		3.0744278E+00		8.2834724E-08	;
{078} 	294.501		1.5092427E+01		6.5023336E-08	;
{079} 	283.482		7.5382705E+00		8.8628461E-08	;
{080} 	288.006		1.0391106E+01		7.2235039E-08	;
{081} 	287.793		9.4197187E+00		7.2033892E-08	;
{082} 	293.628		1.4573644E+01		6.7297044E-08	;
{083} 	284.885		6.2808843E+00		4.8989772E-08	;
{084} 	292.517		8.6045198E+00		8.4497330E-08	;
{085} 	292.707		1.2907889E+01		7.1172131E-08	;
{086} 	291.823		1.3283981E+01		6.4755575E-08	;
{087} 	298.281		4.9645147E+00		8.7363212E-08	;
{088} 	297.008		7.1714973E+00		9.8185325E-08	;
{089} 	292.892		8.8240805E+00		9.0600338E-08	;
{090} 	300.297		1.0736917E+01		8.0991029E-08	;
{091} 	298.543		9.5339203E+00		7.5086916E-08	;
{092} 	293.000		1.3722413E+01		7.0040663E-08	;
{093} 	284.503		8.0565701E+00		4.6378659E-08	;
{094} 	288.313		1.1276031E+01		8.3380399E-08	;
{095} 	293.711		7.1287718E+00		7.0666914E-08	;
{096} 	286.359		7.0264845E+00		7.2861333E-08	;
{097} 	286.505		8.9324160E+00		7.5528284E-08	;
{098} 	290.710		1.2598127E+01		7.3851680E-08	;
{099} 	298.991		9.6698475E+00		8.0712205E-08	;
{100} 	302.447		1.1221747E+01		6.8670595E-08	;
{101} 	302.862		1.1912039E+01		6.9078688E-08	;
{102} 	307.950		3.3913121E+00		6.2898806E-08	;
{103} 	286.620		9.0052099E+00		6.8087679E-08	;
{104} 	284.015		7.9729218E+00		4.8171721E-08	;
{105} 	297.320		1.3145541E+01		6.2992591E-08	;
{106} 	293.315		1.5897803E+01		7.5717594E-08	;
{107} 	284.180		7.6797972E+00		7.5594748E-08	;
{108} 	286.579		9.0005140E+00		8.0202447E-08	;
{109} 	287.203		1.0488235E+01		7.5265042E-08	;
{110} 	299.193		1.4021359E+01		6.2297708E-08	;
{111} 	287.807		9.2233143E+00		5.8424504E-08	;
{112} 	294.634		1.4366667E+01		9.3358032E-08	;
{113} 	290.425		1.1933557E+01		7.5113320E-08	;
{114} 	297.358		1.6507332E+01		7.2551522E-08	;
{115} 	306.027		6.3424039E+00		6.0531256E-08	;
{116} 	297.462		1.3090695E+01		7.7834613E-08	;
{117} 	290.204		1.1334593E+01		8.2620801E-08	;
{118} 	291.670		1.2928629E+01		9.6810446E-08	;
{119} 	288.858		1.1328935E+01		8.4147310E-08	;
{120} 	287.505		9.1940327E+00		5.4196803E-08	;
{121} 	292.077		1.3176221E+01		8.0283321E-08	;
{122} 	284.183		7.6255331E+00		5.3736624E-08	;
{123} 	285.606		8.1204224E+00		9.5398683E-08	;
{124} 	288.258		1.0793529E+01		6.8983567E-08	;
{125} 	289.345		1.1554911E+01		8.0933859E-08	;
{126} 	290.995		1.2010094E+01		5.5267616E-08	;
{127} 	293.652		4.9441099E+00		8.9331728E-08	;
{128} 	288.760		8.3884020E+00		5.2706380E-08	;
{129} 	289.373		9.7194214E+00		5.7669197E-08	;
{130} 	290.954		9.5238476E+00		6.1101801E-08	;
{131} 	296.422		4.0970440E+00		9.2796675E-08	;
{132} 	287.417		6.6173511E+00		1.0069320E-07	;
{133} 	287.114		8.3700762E+00		8.9036710E-08	;
{134} 	288.718		7.8056893E+00		7.2976000E-08	;
{135} 	297.950		5.6049738E+00		7.4675576E-08	;
{136} 	287.459		9.8590393E+00		8.4968910E-08	;
{137} 	285.982		7.4647694E+00		7.9700591E-08	;
{138} 	287.448		9.8281040E+00		1.0766944E-07	;
{139} 	295.704		4.6763749E+00		5.3951979E-08	;
{140} 	292.953		1.1181389E+01		7.3142694E-08	;
{141} 	294.911		1.1016236E+01		5.3896308E-08	;
{142} 	278.939		5.0575323E+00		6.9273952E-08	;
{143} 	292.091		1.1810338E+01		7.5414377E-08	;
{144} 	288.943		1.0957705E+01		7.2651730E-08	;
{145} 	289.919		1.2272997E+01		6.5926159E-08	;
{146} 	288.462		1.0048110E+01		1.0598862E-07	;
{147} 	291.008		5.0999289E+00		9.2294059E-08	;
{148} 	293.312		1.2704132E+01		1.1103979E-07	;
{149} 	291.468		1.2210283E+01		5.7857484E-08	;
{150} 	296.257		1.4019110E+01		6.5348239E-08	;
{151} 	288.026		8.0447578E+00		1.0936110E-07	;
{152} 	283.371		7.7083030E+00		1.2974114E-07	;
{153} 	282.336		6.0972247E+00		7.9031039E-08	;
{154} 	293.446		3.5467491E+00		9.6808520E-08	;
{155} 	287.871		7.8225155E+00		7.7742385E-08	;
{156} 	287.454		7.5996408E+00		7.4057887E-08	;
{157} 	289.356		1.0226875E+01		1.0831120E-07	;
{158} 	290.354		9.9357462E+00		6.1809352E-08	;
{159} 	285.665		8.5886211E+00		6.8699173E-08	;
{160} 	292.540		1.2664479E+01		6.0210269E-08	;
{161} 	297.701		8.0768442E+00		1.1630340E-07	;
{162} 	284.335		7.1108136E+00		6.5344892E-08	;
{163} 	303.779		2.7858219E+00		6.2908832E-08	;
{164} 	291.079		1.1981029E+01		6.1866544E-08	;
{165} 	294.611		1.2883614E+01		7.3488323E-08	;
{166} 	294.598		1.4675009E+01		6.3661219E-08	;
{167} 	289.526		1.2613614E+01		6.7878510E-08	;
{168} 	295.807		1.6438261E+01		6.8855144E-08	;
{169} 	296.426		9.1045952E+00		5.5279173E-08	;
{170} 	294.010		1.6110193E+01		7.1348744E-08	;
{171} 	294.652		1.3518857E+01		7.2250678E-08	;
{172} 	292.328		1.3817384E+01		7.0303578E-08	;
{173} 	288.979		1.0352169E+01		9.6453981E-08	;
{174} 	297.709		3.8256383E+00		1.0801365E-07	;
{175} 	292.349		7.6207170E+00		9.3406044E-08	;
{176} 	294.111		2.7604616E+00		1.1683458E-07	;
{177} 	281.836		6.8825326E+00		1.0090022E-07	;
{178} 	299.603		3.6826816E+00		7.4627984E-08	;
{179} 	285.276		8.8580809E+00		8.4491695E-08	;
{180} 	288.517		8.7060413E+00		9.5943228E-08	;
{181} 	289.846		1.2554873E+01		8.0847265E-08	;
{182} 	291.377		1.1369889E+01		6.6451896E-08	;
{183} 	288.699		5.9100981E+00		7.1779972E-08	;
{184} 	296.142		3.8476870E+00		8.2290420E-08	;
{185} 	294.204		3.3317075E+00		8.9063541E-08	;
{186} 	285.617		8.6643515E+00		9.0645301E-08	;
{187} 	288.798		9.0902948E+00		6.3974746E-08	;
{188} 	288.819		1.0586065E+01		1.2122928E-07	;
