{   1} 	 -0.798257913575 	 -1.197659801916 	 -0.400117411888 	  0.489440757492 	 -0.120257362681 	 -0.079180490936 	 -0.153115082915 	 -0.043345278810 	  0.000622586031 	 -0.055418510729 	  0.048384941157 	 -0.023500760228 	  0.006277576687 	  0.016973983395 	 -0.018692807954 	 -0.028573518227 	 -0.068277473022 	  0.019098399418 	 -0.061810842988 	  0.012002209287 	 -0.006655356200 	 -0.034083937470 	 -0.111999008971 	 -0.065389707631 	 -0.011365119524 	  0.006627415171 	  0.090730411824 	  0.009989855843 	  0.060917992940 	 -0.036025292806 	 -0.017583392455 	  0.068431260178 	  0.036931021657 	  0.005806915183 	 -0.076051375102 	 -0.057060515271 	 -0.045766611615 	 -0.015486221720 	  0.029978275280 	  0.079651808656 	  0.082301901636 	  0.010751871701 	 -0.048060408582 	 -0.042573641730 	 -0.006773041735 	  0.009289333414 	  0.041397044776 	 -0.029288053615 	 -0.019078261372 	 -0.059117084517 	;
{   2} 	 -0.705420384158 	 -0.697503461615 	  0.190926213338 	  0.439442585314 	 -0.126523095820 	 -0.020684715863 	  0.064801424269 	  0.367110122911 	 -0.039074345044 	  0.000412964880 	  0.008321066797 	  0.044953991681 	 -0.030191810375 	 -0.014171314552 	  0.007874798043 	 -0.066699427572 	 -0.027121126716 	 -0.032387825635 	  0.003710464536 	  0.046532705700 	  0.022355444920 	  0.002527526042 	 -0.009795609797 	 -0.099224570232 	 -0.015305623907 	  0.000681387580 	 -0.126277119058 	 -0.028739575592 	 -0.011360184406 	 -0.021814790064 	 -0.043013259853 	 -0.016968148490 	  0.009778285490 	  0.005895511253 	 -0.058017275746 	  0.024227912366 	  0.042702509851 	 -0.002931277303 	 -0.017416446890 	  0.057067092824 	 -0.067757187689 	 -0.023661363340 	 -0.000021700770 	  0.013694254868 	 -0.015207027278 	 -0.007880410923 	 -0.090764750347 	 -0.063226148976 	  0.053145757478 	 -0.029327023237 	;
{   3} 	 -1.512167949075 	 -0.489868759271 	 -0.070977567134 	  0.361437631769 	  0.262389052379 	  0.193745949879 	  0.304256873698 	  0.066109498829 	 -0.087811441710 	  0.137889994982 	 -0.057435860161 	 -0.082302266718 	  0.024739013077 	  0.044049494823 	 -0.004921873926 	 -0.046999523387 	  0.014884008877 	  0.006360810742 	  0.044598964792 	 -0.045676562590 	 -0.021065962985 	 -0.000270270770 	  0.012587270985 	  0.000820415743 	 -0.031359381871 	  0.015036503541 	 -0.060294576879 	 -0.001056974486 	  0.044947347039 	 -0.013368742140 	  0.018898105429 	 -0.000268695759 	 -0.017853689265 	 -0.054213956990 	 -0.012268260679 	  0.059160808789 	  0.013581410422 	 -0.032396925460 	  0.002062637656 	  0.004300137391 	  0.070973011223 	 -0.028280113975 	 -0.055487370458 	 -0.060251632319 	 -0.022541844378 	  0.035331264081 	 -0.034675701294 	 -0.001054988050 	 -0.033763209084 	  0.033611440253 	;
{   4} 	 -0.278487423418 	 -0.788508200344 	 -0.447895943122 	  0.417167284999 	  0.387596588978 	  0.429663874748 	 -0.108618164016 	  0.239378710000 	  0.065508725567 	  0.054662566604 	  0.104457357309 	 -0.059605197318 	 -0.065556530479 	  0.046433222687 	 -0.036426889886 	 -0.027434529613 	  0.053411279798 	 -0.060113495792 	  0.003288823876 	  0.059685669262 	  0.019515304980 	 -0.036834678580 	 -0.050480142106 	 -0.044127343821 	  0.000092288243 	  0.022821521818 	  0.031531499735 	 -0.048267961136 	 -0.069264226536 	 -0.019130153781 	  0.070033082394 	  0.104308571810 	  0.000626050604 	  0.025120291280 	  0.080530129428 	 -0.009710298881 	  0.035713610657 	  0.011532589051 	 -0.006810762941 	  0.017590189247 	 -0.027346684772 	  0.022120648426 	 -0.000690456494 	  0.007881930861 	  0.008295621771 	 -0.025476552150 	  0.045631016925 	  0.042604942205 	  0.053006007417 	 -0.046717249260 	;
{   5} 	 -1.027707172236 	  2.845072564461 	  0.245071982272 	  0.253657009405 	  0.695124240264 	 -0.135518654422 	 -0.151514113958 	  0.164101283457 	  0.063233274061 	  0.032686659971 	 -0.099428658732 	 -0.077697891023 	  0.003693851591 	 -0.029681407288 	 -0.043659164714 	 -0.000186642867 	  0.017829116572 	 -0.026185675835 	  0.007861933057 	  0.002926964278 	  0.068226117236 	  0.024014858850 	 -0.086570122886 	  0.009185868829 	  0.013728069834 	  0.088216475038 	  0.087358857574 	 -0.003150551795 	  0.027123578324 	  0.005761947842 	  0.009054014594 	 -0.035816859694 	  0.025231291253 	  0.015334039359 	 -0.019373052117 	  0.020595510783 	 -0.060969451283 	  0.035511060754 	 -0.091797769279 	 -0.008694000110 	  0.027110830684 	  0.033017514743 	  0.025007307111 	 -0.022901075545 	  0.047961409792 	 -0.056680215700 	  0.001526075121 	 -0.013673771978 	  0.021556571531 	 -0.017627378662 	;
{   6} 	  0.882603426912 	  0.930359055220 	  0.683281655934 	 -0.284882013729 	 -0.868902899147 	  0.334999355053 	  0.031615340039 	 -0.033841265182 	 -0.168535607236 	  0.200914607777 	  0.030636741084 	 -0.061006732649 	 -0.059438446333 	  0.112554462365 	  0.048783453359 	  0.010478240158 	  0.040421043806 	 -0.037454313331 	 -0.020297433282 	 -0.014472426817 	  0.009392230803 	  0.071076639293 	 -0.002204073216 	 -0.024643409654 	 -0.077224218328 	  0.019769048671 	  0.019053412661 	  0.000733153858 	  0.037858464576 	 -0.092483737150 	 -0.030652309938 	 -0.000839217295 	  0.012945046780 	 -0.007138469589 	 -0.029006701867 	 -0.011327501137 	  0.039664364881 	  0.030390052715 	  0.005566568292 	 -0.009888532792 	 -0.004326019260 	 -0.037879131343 	  0.054073590877 	  0.002057236443 	  0.075986768408 	  0.044881278628 	 -0.002246723719 	 -0.051046813918 	 -0.036511001760 	  0.001851350040 	;
{   7} 	  1.823050769278 	 -0.288479298077 	 -1.258765500002 	  0.284384129082 	  0.130674324899 	  0.074698300655 	 -0.376311422476 	  0.409840088060 	 -0.192244105870 	  0.117715723212 	 -0.026640309631 	 -0.066541948559 	 -0.037315287523 	 -0.040827898984 	  0.000507977316 	 -0.044450755038 	 -0.080504156041 	 -0.101441912323 	  0.064184155763 	 -0.081563445154 	 -0.186965348033 	 -0.050781124065 	 -0.049056160582 	  0.065006080635 	 -0.055766204896 	 -0.057951020595 	 -0.005731960812 	  0.022199538042 	  0.063526278632 	  0.102814941663 	  0.038431005336 	 -0.014114341607 	  0.012693965113 	  0.016760703119 	  0.049148061686 	 -0.008250468265 	  0.017513066840 	  0.016203363039 	 -0.055973455096 	 -0.021947278266 	 -0.017875014494 	  0.064163596333 	  0.029268033325 	  0.041241800835 	 -0.098292622363 	  0.015710531799 	 -0.004854421963 	  0.031111405210 	  0.071618632231 	 -0.027503236337 	;
{   8} 	 -0.526594970950 	  1.042128738767 	  0.300342215720 	  0.051549470239 	 -0.442401967783 	  0.655054925066 	  0.247948215126 	 -0.210999102935 	 -0.048349689446 	  0.361219770227 	 -0.091086205139 	  0.023163464756 	 -0.062806076413 	  0.026049407746 	  0.022879025606 	  0.007044756821 	 -0.008987834006 	 -0.020761802027 	  0.080706844068 	 -0.012165270654 	 -0.018300522299 	 -0.007150112160 	 -0.070951801785 	 -0.070184036502 	 -0.019367333470 	 -0.016077785043 	  0.059866340695 	  0.092213935006 	 -0.073216582494 	 -0.025106138413 	 -0.049204989163 	 -0.049721116188 	 -0.008223544238 	 -0.008796665590 	 -0.025782365065 	 -0.028749306609 	 -0.008342159853 	  0.017860608677 	 -0.007025296784 	 -0.013451266252 	  0.001376551795 	 -0.037549955214 	 -0.028460071072 	 -0.028078351922 	 -0.016273450216 	  0.012128839999 	 -0.002165870781 	 -0.014437823326 	  0.041507397562 	 -0.023225879588 	;
{   9} 	  2.075101494684 	  0.681585638147 	 -0.474937674555 	  0.328989052014 	 -0.443265185073 	 -0.106644205322 	  0.379237326969 	  0.148422249185 	 -0.030359634115 	 -0.316981037488 	 -0.006924635648 	  0.006603507998 	  0.030316745412 	  0.010429579061 	 -0.048731904679 	 -0.036600376917 	  0.064052549512 	 -0.038878603849 	  0.030618692481 	  0.036940195684 	  0.004274965525 	  0.125179709124 	  0.022516744599 	  0.028594865644 	 -0.043931830658 	  0.082207573560 	  0.004745810929 	  0.005371018427 	  0.039823714189 	  0.029681671357 	 -0.012011273201 	  0.035961607742 	  0.060400306811 	  0.043060651800 	 -0.014218351249 	 -0.027399480424 	  0.005260230818 	  0.008077113385 	 -0.101277707836 	  0.015036315481 	  0.016407506930 	  0.055414932645 	  0.036822492471 	 -0.001150706940 	 -0.013647672317 	 -0.018361518391 	 -0.003217188439 	 -0.019426668322 	 -0.046492130005 	 -0.003756944125 	;
{  10} 	  1.220962344496 	 -1.349844809273 	 -0.032178100911 	 -0.287232361529 	 -0.444142861876 	  0.770868488602 	  0.178963891159 	 -0.095307447001 	  0.027139514155 	 -0.064173035869 	  0.064544400937 	 -0.068717249067 	 -0.001917696574 	  0.090526695477 	 -0.037339818457 	  0.086187793599 	  0.012965727582 	  0.007201878497 	 -0.066451076103 	  0.043243283278 	  0.033298672461 	 -0.063336387351 	 -0.031378966510 	 -0.034767856906 	 -0.056660668787 	  0.006904159793 	  0.049529724957 	 -0.072891314900 	  0.003077507772 	 -0.033068575370 	  0.000216867819 	  0.058659867852 	 -0.064917210417 	  0.012868910088 	  0.071188948393 	 -0.016225532902 	  0.046015956522 	  0.065466930220 	  0.005232412696 	  0.001563221880 	 -0.008246064295 	 -0.004914481323 	  0.049967917244 	 -0.048776503472 	  0.026907264829 	  0.004582311149 	  0.037077537038 	  0.005340957031 	 -0.003653731652 	  0.005517029518 	;
