{301} 	1.0000613E-02	;
{302} 	8.7630332E-02	;
{303} 	8.3233221E-03	;
{304} 	2.9219992E-02	;
{305} 	1.3999731E-02	;
{306} 	2.2030803E-03	;
{307} 	2.9654972E-02	;
{308} 	4.4052392E-02	;
{309} 	2.9710412E-02	;
{310} 	5.7378411E-02	;
{311} 	8.2800910E-03	;
{312} 	9.2926547E-03	;
{313} 	1.2619966E-02	;
{314} 	9.2785088E-03	;
{315} 	4.9959719E-03	;
{316} 	1.7931091E-03	;
{317} 	3.2933988E-02	;
{318} 	2.4652781E-02	;
{319} 	8.7788207E-03	;
{320} 	2.5556279E-02	;
{321} 	2.7298057E-02	;
{322} 	1.4277796E-02	;
{323} 	2.6103871E-02	;
{324} 	3.1126944E-02	;
{325} 	1.1565461E-02	;
{326} 	6.9907308E-02	;
{327} 	8.6291097E-03	;
{328} 	2.0789724E-02	;
{329} 	1.9334318E-02	;
{330} 	1.6884359E-02	;
{331} 	4.2279534E-02	;
{332} 	4.8946481E-02	;
{333} 	5.6211851E-03	;
{334} 	2.1837864E-02	;
{335} 	1.4483027E-02	;
{336} 	1.8746706E-02	;
{337} 	5.9813876E-03	;
{338} 	1.9998508E-02	;
{339} 	2.4243059E-02	;
{340} 	8.7774387E-03	;
{341} 	3.6324017E-02	;
{342} 	2.9569123E-02	;
{343} 	3.0027596E-02	;
{344} 	1.4503601E-02	;
{345} 	2.2237679E-02	;
{346} 	1.9941399E-02	;
{347} 	1.8655827E-02	;
{348} 	3.2331534E-02	;
{349} 	1.0709582E-02	;
{350} 	1.5883237E-02	;
{351} 	4.0237792E-02	;
{352} 	1.0820902E-02	;
{353} 	2.1498576E-02	;
{354} 	1.2816142E-02	;
{355} 	2.1507397E-02	;
{356} 	1.2337075E-02	;
{357} 	8.0479518E-02	;
{358} 	1.0295532E-02	;
{359} 	1.1248292E-02	;
{360} 	7.6669835E-02	;
{361} 	5.0247740E-02	;
{362} 	1.4612408E-02	;
{363} 	1.3556017E-02	;
{364} 	2.8530012E-03	;
{365} 	3.5811257E-02	;
{366} 	7.3866327E-03	;
{367} 	3.0946229E-02	;
{368} 	5.1594678E-02	;
{369} 	5.4202888E-02	;
{370} 	5.0674375E-02	;
{371} 	4.4847500E-02	;
{372} 	9.4804093E-03	;
{373} 	5.2978601E-02	;
{374} 	1.9186802E-03	;
{375} 	1.1716357E-02	;
{376} 	6.0853556E-02	;
{377} 	2.9365204E-02	;
