{301} 	{301} 	255.560		4.7641647E-01		7.6256995E-08	;
{302} 	{302} 	267.808		2.1294041E+00		6.8024747E-08	;
{303} 	{303} 	262.727		8.5570699E-01		7.1487676E-08	;
{304} 	{304} 	262.024		2.2873377E-02		7.5959328E-08	;
{305} 	{305} 	262.371		5.6543354E-02		8.1424872E-08	;
{306} 	{306} 	249.276		1.1236571E-01		7.5217748E-08	;
{307} 	{307} 	261.227		6.1687943E-02		7.6617326E-08	;
{308} 	{308} 	261.672		2.1090558E+00		6.4853509E-08	;
{309} 	{309} 	261.606		4.0372798E-01		8.2759009E-08	;
{310} 	{310} 	263.411		2.5123360E+00		7.1033583E-08	;
{311} 	{311} 	264.328		5.1846750E-02		8.2252996E-08	;
{312} 	{312} 	247.913		3.1370074E-01		7.5234681E-08	;
{313} 	{313} 	251.423		9.3494050E-02		8.2720170E-08	;
{314} 	{314} 	259.488		1.5295562E+00		6.9282059E-08	;
{315} 	{315} 	256.971		7.4071751E-04		1.2482626E-07	;
{316} 	{316} 	249.029		1.1450087E-01		8.9524328E-08	;
{317} 	{317} 	263.240		6.0503306E-03		8.8567241E-08	;
{318} 	{318} 	262.769		1.2913425E-02		8.6781490E-08	;
{319} 	{319} 	256.440		1.1289982E-01		8.5426002E-08	;
{320} 	{320} 	262.816		4.5255855E-02		7.6973393E-08	;
{321} 	{321} 	261.358		8.8286430E-01		6.2379769E-08	;
{322} 	{322} 	256.268		4.4071510E-01		8.4768409E-08	;
{323} 	{323} 	256.050		5.4432952E-01		9.3303221E-08	;
{324} 	{324} 	260.241		9.0003198E-01		5.9909553E-08	;
{325} 	{325} 	260.871		1.0919305E-01		9.1007145E-08	;
{326} 	{326} 	261.867		1.8095070E+00		6.3104004E-08	;
{327} 	{327} 	258.249		1.1008421E-01		8.3421284E-08	;
{328} 	{328} 	263.141		2.7368909E-01		5.8636004E-08	;
{329} 	{329} 	259.849		3.6990604E-01		8.1765485E-08	;
{330} 	{330} 	254.137		1.9528435E-01		9.7899438E-08	;
{331} 	{331} 	263.422		1.7108731E+00		5.8277969E-08	;
{332} 	{332} 	262.329		2.0309605E-01		4.8289184E-08	;
{333} 	{333} 	251.794		1.7766504E-01		8.5938275E-08	;
{334} 	{334} 	262.725		1.3445420E+00		8.1279879E-08	;
{335} 	{335} 	264.553		6.6770792E-02		8.8143942E-08	;
{336} 	{336} 	263.386		1.9003043E-01		6.9575059E-08	;
{337} 	{337} 	262.768		1.1903470E+00		7.3472975E-08	;
{338} 	{338} 	257.333		1.5570515E+00		8.1654932E-08	;
{339} 	{339} 	263.624		3.3958012E-04		8.9062411E-08	;
{340} 	{340} 	260.573		1.2224193E-01		4.9323788E-08	;
{341} 	{341} 	264.095		1.1297999E-01		8.6426780E-08	;
{342} 	{342} 	260.563		1.1381819E+00		8.0746354E-08	;
{343} 	{343} 	260.434		1.4311310E+00		7.9661568E-08	;
{344} 	{344} 	258.197		1.9534728E-01		6.5724123E-08	;
{345} 	{345} 	263.704		1.0362824E+00		8.3305792E-08	;
{346} 	{346} 	263.259		4.3013626E-01		8.3139703E-08	;
{347} 	{347} 	262.289		7.9916544E-02		9.0384098E-08	;
{348} 	{348} 	263.758		3.1507948E-01		9.3736276E-08	;
{349} 	{349} 	263.667		2.0296173E-01		7.3905177E-08	;
{350} 	{350} 	263.548		2.5524912E+00		8.1359040E-08	;
{351} 	{351} 	260.424		3.1865901E-01		6.7212909E-08	;
{352} 	{352} 	261.829		1.3705072E-01		8.8140304E-08	;
{353} 	{353} 	262.080		8.7548800E-02		9.8883589E-08	;
{354} 	{354} 	261.664		6.9804829E-01		9.4124346E-08	;
{355} 	{355} 	258.727		6.1853975E-01		7.1702736E-08	;
{356} 	{356} 	260.124		3.1664407E-01		9.1671630E-08	;
{357} 	{357} 	262.426		1.3634658E+00		8.5673626E-08	;
{358} 	{358} 	263.730		1.9977584E-01		8.5266173E-08	;
{359} 	{359} 	263.602		2.1827513E-01		8.8776403E-08	;
{360} 	{360} 	262.852		7.9694337E-01		8.6250353E-08	;
{361} 	{361} 	262.705		5.6055641E-01		9.4017174E-08	;
{362} 	{362} 	262.011		1.5828787E-01		9.2494531E-08	;
{363} 	{363} 	263.558		1.9645816E-01		8.5565723E-08	;
{364} 	{364} 	260.142		2.2020168E+00		1.0856507E-07	;
{365} 	{365} 	256.119		1.4243240E+00		9.0873527E-08	;
{366} 	{366} 	258.100		1.3829284E+00		1.0307928E-07	;
{367} 	{367} 	263.194		2.6892352E-01		9.2411817E-08	;
{368} 	{368} 	262.084		1.5001909E+00		8.8810495E-08	;
{369} 	{369} 	263.944		1.1790136E+00		8.1450310E-08	;
{370} 	{370} 	261.124		2.8782716E-01		9.3703406E-08	;
{371} 	{371} 	261.657		1.2963140E+00		7.2552155E-08	;
{372} 	{372} 	264.991		1.0982859E-01		7.7947149E-08	;
{373} 	{373} 	263.688		3.4963167E-01		8.9708763E-08	;
{374} 	{374} 	260.747		9.4504237E-02		7.1858082E-08	;
{375} 	{375} 	263.404		1.1459295E+00		7.7711185E-08	;
{376} 	{376} 	262.368		1.4074478E+00		7.8408142E-08	;
{377} 	{377} 	259.506		1.7427819E+00		1.0258777E-07	;
