{301} 	{301} 	211.786		2.3567213E-03		1.2087936E-06	;
{302} 	{302} 	207.149		2.3213204E-03		1.5615993E-06	;
{303} 	{303} 	207.992		2.6107994E-03		5.2811703E-07	;
{304} 	{304} 	207.240		2.2543774E-03		8.9235220E-07	;
{305} 	{305} 	208.810		2.2912086E-03		8.3886636E-07	;
{306} 	{306} 	211.848		2.2588510E-03		1.7883699E-06	;
{307} 	{307} 	207.139		2.2523953E-03		8.9800733E-07	;
{308} 	{308} 	211.631		2.3208675E-03		1.3416964E-06	;
{309} 	{309} 	209.030		2.2793480E-03		9.9829629E-07	;
{310} 	{310} 	205.481		2.4165048E-03		7.6642471E-07	;
{311} 	{311} 	206.422		2.2893704E-03		1.1344786E-06	;
{312} 	{312} 	212.363		2.2736220E-03		1.6331273E-06	;
{313} 	{313} 	209.441		2.2716052E-03		1.6567171E-06	;
{314} 	{314} 	212.414		2.2620193E-03		1.6976855E-06	;
{315} 	{315} 	205.756		2.3058420E-03		9.4645918E-07	;
{316} 	{316} 	210.131		2.2727922E-03		1.5384354E-06	;
{317} 	{317} 	208.029		2.2653365E-03		1.0569343E-06	;
{318} 	{318} 	208.544		2.3045950E-03		8.3694232E-07	;
{319} 	{319} 	212.450		2.2613197E-03		1.6187680E-06	;
{320} 	{320} 	208.357		2.5371918E-03		4.7745363E-07	;
{321} 	{321} 	211.962		2.6710941E-03		1.0417731E-06	;
{322} 	{322} 	208.480		2.3581807E-03		9.3272746E-07	;
{323} 	{323} 	212.817		2.2782474E-03		1.3780339E-06	;
{324} 	{324} 	207.605		2.6312983E-03		1.1632791E-06	;
{325} 	{325} 	206.401		2.5112883E-03		3.5816231E-07	;
{326} 	{326} 	207.902		2.8583887E-03		3.4962702E-07	;
{327} 	{327} 	209.130		2.3568366E-03		1.0851211E-06	;
{328} 	{328} 	205.947		2.8241209E-03		3.5838565E-07	;
{329} 	{329} 	207.753		2.4630430E-03		6.1889023E-07	;
{330} 	{330} 	212.312		2.3576845E-03		1.0699681E-06	;
{331} 	{331} 	207.790		2.6853678E-03		1.4437846E-06	;
{332} 	{332} 	210.615		2.5778757E-03		1.5999133E-06	;
{333} 	{333} 	213.151		2.3183031E-03		1.6601950E-06	;
{334} 	{334} 	204.789		2.9216202E-03		3.9055470E-07	;
{335} 	{335} 	205.113		2.7584827E-03		4.1592673E-07	;
{336} 	{336} 	206.101		2.9587189E-03		3.2003231E-07	;
{337} 	{337} 	207.391		2.9014512E-03		9.4714363E-07	;
{338} 	{338} 	206.671		2.4781551E-03		9.7968393E-07	;
{339} 	{339} 	203.073		2.5558954E-03		3.7755231E-07	;
{340} 	{340} 	211.357		2.7817837E-03		6.7874709E-07	;
{341} 	{341} 	203.586		2.6171256E-03		9.4700539E-07	;
{342} 	{342} 	203.173		2.6596510E-03		9.6586859E-07	;
{343} 	{343} 	203.492		2.6598175E-03		9.4656860E-07	;
{344} 	{344} 	208.967		2.6573965E-03		9.8900841E-07	;
{345} 	{345} 	202.303		2.6279259E-03		6.9894105E-07	;
{346} 	{346} 	203.760		2.5717122E-03		5.1585351E-07	;
{347} 	{347} 	204.672		2.5494255E-03		9.8375142E-07	;
{348} 	{348} 	204.095		2.6297478E-03		6.3532150E-07	;
{349} 	{349} 	204.907		2.8029969E-03		1.2011402E-06	;
{350} 	{350} 	201.560		2.6318398E-03		6.3429655E-07	;
{351} 	{351} 	205.746		2.4464829E-03		1.3297853E-06	;
{352} 	{352} 	200.810		2.5577324E-03		8.6232740E-07	;
{353} 	{353} 	203.296		2.2978832E-03		2.9919570E-07	;
{354} 	{354} 	204.131		2.7287181E-03		8.5774451E-07	;
{355} 	{355} 	205.270		2.3899716E-03		1.0827094E-06	;
{356} 	{356} 	204.141		2.5470911E-03		1.0426720E-06	;
{357} 	{357} 	204.425		2.7122525E-03		4.7010082E-07	;
{358} 	{358} 	202.966		2.4247146E-03		6.2706067E-07	;
{359} 	{359} 	202.554		2.3840873E-03		6.3149315E-07	;
{360} 	{360} 	204.251		2.6853688E-03		4.7733442E-07	;
{361} 	{361} 	201.322		2.1953199E-03		4.9476671E-07	;
{362} 	{362} 	203.473		2.5767940E-03		7.7004745E-07	;
{363} 	{363} 	203.165		2.3843064E-03		6.3617370E-07	;
{364} 	{364} 	204.370		2.5788452E-03		7.1800577E-07	;
{365} 	{365} 	211.219		2.5808557E-03		6.7937168E-07	;
{366} 	{366} 	204.882		2.4882464E-03		1.0133518E-06	;
{367} 	{367} 	201.036		2.5094168E-03		5.2593157E-07	;
{368} 	{368} 	202.554		2.3930767E-03		4.6895497E-07	;
{369} 	{369} 	200.045		2.0674425E-03		2.7439930E-07	;
{370} 	{370} 	203.189		2.4445027E-03		5.2319302E-07	;
{371} 	{371} 	205.864		2.4730882E-03		8.8907046E-07	;
{372} 	{372} 	201.771		2.5409788E-03		6.7498053E-07	;
{373} 	{373} 	200.868		2.1203014E-03		4.4354536E-07	;
{374} 	{374} 	208.156		2.3767985E-03		1.2401235E-06	;
{375} 	{375} 	203.766		2.3205108E-03		5.1489076E-07	;
{376} 	{376} 	204.315		2.4466650E-03		9.3053950E-07	;
{377} 	{377} 	204.700		2.4615971E-03		8.4147024E-07	;
