{001} 	4.1728511E-02	;
{002} 	4.7036733E-02	;
{003} 	2.5800578E-02	;
{004} 	2.5788916E-02	;
{005} 	2.7851118E-02	;
{006} 	5.8002174E-03	;
{007} 	2.2085784E-02	;
{008} 	1.7938388E-03	;
{009} 	4.8412666E-02	;
{010} 	1.2389746E-02	;
{011} 	3.3731870E-02	;
{012} 	4.5410566E-02	;
{013} 	2.8558734E-03	;
{014} 	3.6120415E-03	;
{015} 	9.6682943E-03	;
{016} 	4.2226356E-02	;
{017} 	4.2744663E-02	;
{018} 	2.1189494E-02	;
{019} 	4.2633284E-02	;
{020} 	8.2955539E-02	;
{021} 	2.5026185E-02	;
{022} 	6.6163861E-03	;
{023} 	1.5173434E-01	;
{024} 	1.8543493E-02	;
{025} 	1.7037449E-02	;
{026} 	2.5906181E-02	;
{027} 	2.8909091E-02	;
{028} 	2.3843952E-02	;
{029} 	1.3371071E-02	;
{030} 	9.2085712E-02	;
{031} 	7.8304596E-03	;
{032} 	4.8103925E-02	;
{033} 	3.0788586E-02	;
{034} 	2.6088195E-02	;
{035} 	3.9626684E-02	;
{036} 	2.7296394E-02	;
{037} 	6.8166060E-03	;
{038} 	1.8468808E-02	;
{039} 	7.8551456E-02	;
{040} 	2.9901480E-03	;
{041} 	5.1846020E-03	;
{042} 	6.7754909E-03	;
{043} 	1.4272858E-02	;
{044} 	8.2099617E-02	;
{045} 	1.0717737E-01	;
{046} 	1.9858172E-02	;
{047} 	3.4220293E-04	;
{048} 	6.7298575E-03	;
{049} 	9.2396941E-03	;
{050} 	2.2568408E-02	;
{051} 	4.2179782E-02	;
{052} 	3.6332011E-02	;
{053} 	8.9140171E-03	;
{054} 	2.2909676E-03	;
{055} 	1.7584722E-02	;
{056} 	1.7827850E-02	;
{057} 	3.9438412E-02	;
{058} 	5.7455603E-02	;
{059} 	9.6571781E-03	;
{060} 	2.1949999E-02	;
{061} 	5.2795064E-02	;
{062} 	3.9396703E-02	;
{063} 	6.3716680E-02	;
{064} 	4.7694467E-02	;
{065} 	3.3440039E-02	;
{066} 	2.4398418E-02	;
{067} 	4.9521841E-02	;
{068} 	1.4613699E-02	;
{069} 	1.4054499E-02	;
{070} 	1.9356307E-02	;
{071} 	1.1816603E-02	;
{072} 	2.1396525E-02	;
{073} 	9.9027371E-03	;
{074} 	8.0965338E-03	;
{075} 	7.0344791E-02	;
{076} 	1.5213422E-02	;
{077} 	2.2835555E-02	;
{078} 	2.4144875E-02	;
{079} 	1.4306176E-02	;
{080} 	5.9976429E-02	;
{081} 	1.4318066E-02	;
{082} 	4.8373289E-02	;
{083} 	5.8465328E-02	;
{084} 	2.0121187E-02	;
{085} 	1.3585500E-02	;
{086} 	2.9434571E-02	;
{087} 	2.2916516E-02	;
{088} 	2.5188047E-02	;
{089} 	1.4666334E-02	;
{090} 	4.2742915E-02	;
{091} 	1.6723623E-02	;
{092} 	6.2309340E-02	;
{093} 	2.0885978E-02	;
{094} 	3.7235986E-02	;
{095} 	3.8021104E-03	;
{096} 	2.1302028E-02	;
{097} 	2.1787129E-02	;
{098} 	2.6823746E-02	;
{099} 	3.6514401E-02	;
{100} 	8.1931122E-02	;
{101} 	5.1276185E-02	;
{102} 	2.1090878E-02	;
{103} 	7.8773284E-03	;
{104} 	3.6404310E-03	;
{105} 	2.2529487E-02	;
{106} 	3.6494344E-02	;
{107} 	4.4442110E-02	;
{108} 	2.4618113E-02	;
{109} 	2.3161285E-02	;
{110} 	5.2885830E-02	;
{111} 	1.4363294E-02	;
{112} 	9.8808873E-03	;
{113} 	4.1954503E-03	;
{114} 	2.7041426E-02	;
{115} 	4.9240939E-02	;
{116} 	6.8286128E-02	;
{117} 	2.2538183E-02	;
{118} 	2.4458038E-02	;
{119} 	3.0241063E-02	;
{120} 	1.2308270E-02	;
{121} 	2.3212656E-02	;
{122} 	6.7436448E-03	;
{123} 	1.4709691E-02	;
