{301} 	1.0079150E-07	;
{302} 	7.3222132E-08	;
{303} 	8.6655206E-08	;
{304} 	9.4992217E-08	;
{305} 	9.6206854E-08	;
{306} 	1.8199756E-07	;
{307} 	9.6687003E-08	;
{308} 	1.0056401E-07	;
{309} 	8.4438099E-08	;
{310} 	7.8489066E-08	;
{311} 	8.4758604E-08	;
{312} 	2.3380807E-07	;
{313} 	1.1075958E-07	;
{314} 	7.8065575E-08	;
{315} 	8.8160313E-08	;
{316} 	1.7533995E-07	;
{317} 	8.6590696E-08	;
{318} 	8.7522693E-08	;
{319} 	7.8874393E-08	;
{320} 	6.6084887E-08	;
{321} 	6.4019360E-08	;
{322} 	1.1778437E-07	;
{323} 	1.0788298E-07	;
{324} 	6.7502484E-08	;
{325} 	1.0865897E-07	;
{326} 	7.2580626E-08	;
{327} 	8.3768256E-08	;
{328} 	7.0688827E-08	;
{329} 	7.8038369E-08	;
{330} 	7.9590251E-08	;
{331} 	7.2777304E-08	;
{332} 	5.7759760E-08	;
{333} 	1.9551074E-07	;
{334} 	8.7430557E-08	;
{335} 	8.0973493E-08	;
{336} 	6.4412468E-08	;
{337} 	8.9472088E-08	;
{338} 	1.0054532E-07	;
{339} 	8.4194930E-08	;
{340} 	3.6619433E-08	;
{341} 	9.2884378E-08	;
{342} 	8.4165059E-08	;
{343} 	8.6094133E-08	;
{344} 	4.3825995E-08	;
{345} 	9.0671797E-08	;
{346} 	9.4413807E-08	;
{347} 	9.5091245E-08	;
{348} 	9.7465382E-08	;
{349} 	7.7822001E-08	;
{350} 	9.1354735E-08	;
{351} 	1.0177530E-07	;
{352} 	8.9504738E-08	;
{353} 	1.0802692E-07	;
{354} 	9.5883806E-08	;
{355} 	1.1386074E-07	;
{356} 	1.0433423E-07	;
{357} 	9.7757507E-08	;
{358} 	9.6088264E-08	;
{359} 	9.6085081E-08	;
{360} 	9.2376695E-08	;
{361} 	1.1362057E-07	;
{362} 	1.0662608E-07	;
{363} 	9.5108781E-08	;
{364} 	1.1729774E-07	;
{365} 	8.5217593E-08	;
{366} 	1.0851544E-07	;
{367} 	9.9264774E-08	;
{368} 	9.9527796E-08	;
{369} 	7.8212970E-08	;
{370} 	8.9080828E-08	;
{371} 	9.4169735E-08	;
{372} 	9.3683823E-08	;
{373} 	1.0109895E-07	;
{374} 	9.7578550E-08	;
{375} 	8.8153975E-08	;
{376} 	8.4602497E-08	;
{377} 	1.1015715E-07	;
