{301} 	1.3970474E+01	;
{302} 	2.1354109E+01	;
{303} 	1.3825047E+01	;
{304} 	1.0565374E+01	;
{305} 	1.1770347E+01	;
{306} 	6.6731143E+00	;
{307} 	1.0925384E+01	;
{308} 	1.6540344E+01	;
{309} 	1.3035667E+01	;
{310} 	1.7299252E+01	;
{311} 	1.2330717E+01	;
{312} 	5.9151645E+00	;
{313} 	7.9782567E+00	;
{314} 	1.1945297E+01	;
{315} 	9.4410315E+00	;
{316} 	6.6782303E+00	;
{317} 	1.1960711E+01	;
{318} 	1.2495744E+01	;
{319} 	7.6621742E+00	;
{320} 	1.3280416E+01	;
{321} 	1.5340854E+01	;
{322} 	9.7790546E+00	;
{323} 	8.6718254E+00	;
{324} 	1.6325920E+01	;
{325} 	1.1185433E+01	;
{326} 	1.7566610E+01	;
{327} 	1.0475740E+01	;
{328} 	1.3135425E+01	;
{329} 	1.3765450E+01	;
{330} 	5.8546181E+00	;
{331} 	1.6170532E+01	;
{332} 	9.5407705E+00	;
{333} 	7.2941995E+00	;
{334} 	1.3144385E+01	;
{335} 	1.2865655E+01	;
{336} 	1.5227432E+01	;
{337} 	1.6119394E+01	;
{338} 	1.0350682E+01	;
{339} 	1.3150743E+01	;
{340} 	7.4378781E+00	;
{341} 	1.3350401E+01	;
{342} 	1.2805613E+01	;
{343} 	1.2970588E+01	;
{344} 	1.1390449E+01	;
{345} 	1.7163099E+01	;
{346} 	1.6620758E+01	;
{347} 	9.5310879E+00	;
{348} 	1.6839657E+01	;
{349} 	1.4975634E+01	;
{350} 	1.6145901E+01	;
{351} 	1.4890913E+01	;
{352} 	1.3655820E+01	;
{353} 	1.7275763E+01	;
{354} 	1.5126854E+01	;
{355} 	1.1895651E+01	;
{356} 	1.1395372E+01	;
{357} 	1.3665829E+01	;
{358} 	1.3560788E+01	;
{359} 	1.3660531E+01	;
{360} 	1.4360872E+01	;
{361} 	1.5800691E+01	;
{362} 	1.3105551E+01	;
{363} 	1.3295560E+01	;
{364} 	1.5570843E+01	;
{365} 	1.1315361E+01	;
{366} 	1.1280454E+01	;
{367} 	1.4510852E+01	;
{368} 	1.7480856E+01	;
{369} 	1.9066748E+01	;
{370} 	1.5154357E+01	;
{371} 	1.0405657E+01	;
{372} 	1.1870175E+01	;
{373} 	1.6037813E+01	;
{374} 	1.5239330E+01	;
{375} 	1.4493711E+01	;
{376} 	1.3050697E+01	;
{377} 	1.3475807E+01	;
