{301} 	{301} 	224.001		2.2814225E-03		6.0028669E-06	;
{302} 	{302} 	224.733		2.3039498E-03		6.0164689E-06	;
{303} 	{303} 	217.181		2.1856369E-03		5.7020061E-06	;
{304} 	{304} 	221.908		2.1447525E-03		5.5579039E-06	;
{305} 	{305} 	220.428		2.1504329E-03		5.5017504E-06	;
{306} 	{306} 	224.772		2.2083693E-03		5.6346153E-06	;
{307} 	{307} 	222.340		2.1411038E-03		5.6571043E-06	;
{308} 	{308} 	220.829		2.2587553E-03		5.6499580E-06	;
{309} 	{309} 	221.118		2.1564711E-03		5.5352543E-06	;
{310} 	{310} 	221.218		2.2248242E-03		5.9551767E-06	;
{311} 	{311} 	223.197		2.1673588E-03		5.6063072E-06	;
{312} 	{312} 	222.428		2.1890497E-03		5.1962074E-06	;
{313} 	{313} 	220.705		2.1649650E-03		4.8766660E-06	;
{314} 	{314} 	220.936		2.1420361E-03		5.0473222E-06	;
{315} 	{315} 	221.371		2.1506883E-03		5.4810503E-06	;
{316} 	{316} 	222.700		2.1812590E-03		4.6943583E-06	;
{317} 	{317} 	221.635		2.1433344E-03		5.0994959E-06	;
{318} 	{318} 	220.901		2.1526990E-03		5.5803539E-06	;
{319} 	{319} 	228.580		2.2550214E-03		5.5466762E-06	;
{320} 	{320} 	214.570		2.2624349E-03		6.2673516E-06	;
{321} 	{321} 	216.662		2.3082413E-03		6.3729667E-06	;
{322} 	{322} 	222.925		2.2057795E-03		4.9878809E-06	;
{323} 	{323} 	222.996		2.2639649E-03		5.3897375E-06	;
{324} 	{324} 	221.639		2.2792267E-03		6.3003040E-06	;
{325} 	{325} 	220.199		2.1657047E-03		5.0773151E-06	;
{326} 	{326} 	220.867		2.2869986E-03		6.8783929E-06	;
{327} 	{327} 	222.004		2.2224057E-03		5.1135221E-06	;
{328} 	{328} 	217.489		2.3588452E-03		6.7164196E-06	;
{329} 	{329} 	220.182		2.2900852E-03		5.8043343E-06	;
{330} 	{330} 	222.265		2.2948363E-03		5.4644997E-06	;
{331} 	{331} 	218.443		2.3870857E-03		6.2024760E-06	;
{332} 	{332} 	223.003		2.3021270E-03		5.8739811E-06	;
{333} 	{333} 	222.796		2.2765785E-03		5.5211972E-06	;
{334} 	{334} 	219.489		2.4597095E-03		5.4824241E-06	;
{335} 	{335} 	219.600		2.4608604E-03		5.3285771E-06	;
{336} 	{336} 	218.301		2.5405707E-03		5.2659707E-06	;
{337} 	{337} 	218.116		2.5502569E-03		4.6430719E-06	;
{338} 	{338} 	218.356		2.2768367E-03		5.5178025E-06	;
{339} 	{339} 	217.912		2.5694296E-03		4.9596842E-06	;
{340} 	{340} 	222.391		2.3450144E-03		6.1592814E-06	;
{341} 	{341} 	223.024		2.3963242E-03		5.5206388E-06	;
{342} 	{342} 	219.699		2.4835295E-03		5.7835077E-06	;
{343} 	{343} 	219.957		2.4809074E-03		5.8178789E-06	;
{344} 	{344} 	222.052		2.4184315E-03		5.4211091E-06	;
{345} 	{345} 	220.125		2.5738417E-03		4.5231295E-06	;
{346} 	{346} 	218.296		2.6088615E-03		5.0932817E-06	;
{347} 	{347} 	219.918		2.3791746E-03		5.0999110E-06	;
{348} 	{348} 	217.547		2.6359686E-03		4.3048508E-06	;
{349} 	{349} 	215.109		2.6943590E-03		4.1682665E-06	;
{350} 	{350} 	218.564		2.6051844E-03		5.6960994E-06	;
{351} 	{351} 	217.896		2.3321491E-03		5.1100383E-06	;
{352} 	{352} 	219.859		2.5411586E-03		4.8662955E-06	;
{353} 	{353} 	220.057		2.4963303E-03		4.6258383E-06	;
{354} 	{354} 	219.050		2.5299215E-03		4.3516670E-06	;
{355} 	{355} 	218.399		2.3184128E-03		5.7743641E-06	;
{356} 	{356} 	217.799		2.4045308E-03		4.0888926E-06	;
{357} 	{357} 	218.400		2.5453258E-03		4.9104915E-06	;
{358} 	{358} 	216.564		2.6389500E-03		4.3444284E-06	;
{359} 	{359} 	216.194		2.6523126E-03		4.2210445E-06	;
{360} 	{360} 	218.596		2.5501412E-03		4.9118125E-06	;
{361} 	{361} 	217.653		2.6654047E-03		3.9697093E-06	;
{362} 	{362} 	220.559		2.5473959E-03		5.0427593E-06	;
{363} 	{363} 	219.596		2.6290859E-03		4.4014969E-06	;
{364} 	{364} 	216.820		2.5962021E-03		4.7939179E-06	;
{365} 	{365} 	219.686		2.5680489E-03		5.1496036E-06	;
{366} 	{366} 	222.553		2.5245245E-03		5.4998904E-06	;
{367} 	{367} 	220.522		2.5313646E-03		5.0208914E-06	;
{368} 	{368} 	216.117		2.5790669E-03		4.0589148E-06	;
{369} 	{369} 	217.169		2.6152660E-03		3.7946081E-06	;
{370} 	{370} 	219.798		2.5787007E-03		4.6885875E-06	;
{371} 	{371} 	222.139		2.4613014E-03		5.9563390E-06	;
{372} 	{372} 	218.795		2.5177018E-03		5.3639101E-06	;
{373} 	{373} 	220.848		2.5732038E-03		4.6682685E-06	;
{374} 	{374} 	217.825		2.3548810E-03		4.9300097E-06	;
{375} 	{375} 	217.831		2.4443581E-03		4.7521776E-06	;
{376} 	{376} 	219.873		2.4314963E-03		5.5382693E-06	;
{377} 	{377} 	219.887		2.5537498E-03		5.1216853E-06	;
