{001} 	211.026		2.3079995E-02		8.8583093E-08	;
{002} 	208.672		1.3199679E-02		9.0970893E-08	;
{003} 	209.819		1.2147235E-02		8.2259803E-08	;
{004} 	213.736		5.9142341E-03		1.3898008E-07	;
{005} 	209.569		9.4017917E-03		9.1563130E-08	;
{006} 	213.273		1.5365629E-03		9.6243298E-08	;
{007} 	207.851		6.9820457E-03		2.1297566E-07	;
{008} 	213.506		1.4043151E-03		9.8215587E-08	;
{009} 	214.975		9.6352641E-03		9.2109929E-08	;
{010} 	217.508		4.3155896E-03		1.9167211E-07	;
{011} 	211.528		1.3149531E-02		9.5051114E-08	;
{012} 	213.448		1.1838829E-02		7.4089655E-08	;
{013} 	221.943		3.6023110E-03		2.0477992E-07	;
{014} 	216.391		3.4450640E-03		1.5652208E-07	;
{015} 	218.412		3.7726727E-03		2.5214598E-07	;
{016} 	209.866		1.0263039E-02		8.9163542E-08	;
{017} 	207.517		1.3224956E-02		1.1061041E-07	;
{018} 	211.940		8.9293383E-03		1.0882936E-07	;
{019} 	211.804		2.0677194E-02		9.2401073E-08	;
{020} 	216.949		7.7831638E-03		7.7062609E-08	;
{021} 	214.686		7.6795383E-03		8.7508553E-08	;
{022} 	221.826		5.7923566E-03		1.8636190E-07	;
{023} 	215.493		1.0535447E-02		7.2369481E-08	;
{024} 	210.557		9.9807158E-03		8.3020367E-08	;
{025} 	210.277		1.1566729E-02		7.7589576E-08	;
{026} 	210.941		9.6321004E-03		8.5510464E-08	;
{027} 	212.846		1.5632858E-02		8.7951875E-08	;
{028} 	212.240		7.2390540E-03		8.0903405E-08	;
{029} 	210.712		5.8236197E-03		8.3898634E-08	;
{030} 	216.305		7.2311717E-03		7.4784623E-08	;
{031} 	216.086		3.5150487E-03		7.7659429E-08	;
{032} 	212.261		1.2070822E-02		8.7078313E-08	;
{033} 	213.695		2.0198429E-03		9.0760018E-08	;
{034} 	210.727		1.0534672E-02		7.0878585E-08	;
{035} 	209.799		1.2709620E-02		7.6145469E-08	;
{036} 	212.493		8.2248654E-03		7.6809052E-08	;
{037} 	219.469		3.0949309E-03		1.3103508E-07	;
{038} 	211.310		7.9888394E-03		8.0429452E-08	;
{039} 	210.775		2.0721128E-02		8.1983529E-08	;
{040} 	216.408		1.3379088E-03		7.4772906E-08	;
{041} 	215.928		2.3484984E-03		7.3571876E-08	;
{042} 	215.031		1.4176680E-03		9.6345204E-08	;
{043} 	211.643		9.4906520E-03		4.8949364E-08	;
{044} 	210.905		1.3986416E-02		6.1275927E-08	;
{045} 	210.713		1.7721869E-02		4.8877347E-08	;
{046} 	211.647		1.3437798E-02		5.0944671E-08	;
{047} 	212.446		2.2877473E-03		6.1537143E-08	;
{048} 	222.530		2.5417316E-03		9.4804662E-08	;
{049} 	214.465		4.0807319E-03		6.2198062E-08	;
{050} 	210.992		9.4111599E-03		6.5394076E-08	;
{051} 	210.138		1.6062275E-02		5.4091849E-08	;
{052} 	212.685		1.3651359E-02		7.2166713E-08	;
{053} 	213.742		2.5833219E-03		3.5698093E-08	;
{054} 	213.850		1.9130207E-03		5.8887665E-08	;
{055} 	210.973		1.5862487E-02		5.0781825E-08	;
{056} 	213.445		7.7640717E-03		1.3657697E-07	;
{057} 	210.829		1.0675819E-02		6.4271639E-08	;
{058} 	210.881		1.8914394E-02		7.6360614E-08	;
{059} 	214.597		3.2765726E-03		7.6916614E-08	;
{060} 	210.841		9.6164066E-03		7.3714574E-08	;
{061} 	212.452		1.4599131E-02		5.9245941E-08	;
{062} 	211.600		1.5915209E-02		7.1555469E-08	;
{063} 	211.466		1.6424548E-02		6.3039472E-08	;
{064} 	212.566		1.7066151E-02		8.0908194E-08	;
{065} 	211.324		2.1527518E-02		6.4655168E-08	;
{066} 	210.895		1.2843639E-02		9.4802147E-08	;
{067} 	212.053		8.7194592E-03		6.7655016E-08	;
{068} 	211.519		1.2578242E-02		7.9402760E-08	;
{069} 	211.628		1.7466785E-02		8.9208719E-08	;
{070} 	210.999		1.6798301E-02		1.1698796E-07	;
{071} 	212.754		8.0188029E-03		1.0858359E-07	;
{072} 	210.708		6.5838709E-03		8.3067746E-08	;
{073} 	213.607		6.3261106E-03		1.0391101E-07	;
{074} 	210.853		2.7259504E-03		9.9530190E-08	;
{075} 	212.006		2.0542657E-02		7.6221369E-08	;
{076} 	212.600		8.2981791E-03		1.0568008E-07	;
{077} 	211.056		7.0696706E-03		1.3030670E-07	;
{078} 	210.377		1.4029504E-02		6.9740828E-08	;
{079} 	212.871		4.2636441E-03		1.5691205E-07	;
{080} 	212.187		2.2374617E-02		9.3060983E-08	;
{081} 	209.251		8.2295984E-03		9.0929781E-08	;
{082} 	211.889		1.5176048E-02		9.1051788E-08	;
{083} 	210.038		1.3561993E-02		8.0243346E-08	;
{084} 	211.707		5.1948456E-03		1.5470677E-07	;
{085} 	211.669		1.7548932E-02		9.1738777E-08	;
{086} 	211.539		1.0617788E-02		8.3546873E-08	;
{087} 	214.072		1.4149087E-02		8.9691760E-08	;
{088} 	210.207		9.9607063E-03		1.0244588E-07	;
{089} 	214.518		8.2805865E-03		8.8267626E-08	;
{090} 	211.535		1.1611412E-02		1.0619235E-07	;
{091} 	211.558		1.2544760E-02		9.3155592E-08	;
{092} 	210.862		1.8564399E-02		8.5212079E-08	;
{093} 	209.947		1.0662925E-02		8.6083134E-08	;
{094} 	209.304		1.2003506E-02		7.0561327E-08	;
{095} 	218.573		3.6911457E-03		1.0178307E-07	;
{096} 	211.523		4.1390518E-03		9.3797027E-08	;
{097} 	211.630		4.8215352E-03		9.8048204E-08	;
{098} 	210.766		7.3034675E-03		9.8129100E-08	;
