{001} 	203.717		9.6755512E-03		9.2878501E-08	;
{002} 	201.196		5.1958277E-03		9.0648363E-08	;
{003} 	202.043		6.0575358E-03		8.6258268E-08	;
{004} 	208.162		2.7664949E-03		1.4653874E-07	;
{005} 	202.472		4.4721193E-03		9.2870458E-08	;
{006} 	205.424		4.5874721E-04		9.5616322E-08	;
{007} 	207.769		2.9423686E-03		1.9335971E-07	;
{008} 	205.471		9.4578246E-04		9.1601379E-08	;
{009} 	209.223		3.7468257E-03		9.0140091E-08	;
{010} 	209.788		2.2593611E-03		1.8401077E-07	;
{011} 	205.011		6.6470336E-03		1.0466833E-07	;
{012} 	205.240		6.6690706E-03		7.6085087E-08	;
{013} 	216.105		3.0637900E-03		1.8776403E-07	;
{014} 	211.093		2.7483643E-03		2.0619059E-07	;
{015} 	212.566		2.2988454E-03		2.6732650E-07	;
{016} 	202.160		4.8013804E-03		9.3857338E-08	;
{017} 	202.670		6.4455904E-03		1.7963794E-07	;
{018} 	205.661		5.0223330E-03		1.1444099E-07	;
{019} 	202.808		1.0018116E-02		9.8418880E-08	;
{020} 	208.327		3.6068000E-03		8.0294114E-08	;
{021} 	206.989		6.3166227E-03		8.0685588E-08	;
{022} 	217.122		4.4772257E-03		2.3020154E-07	;
{023} 	207.302		4.2276820E-03		8.7302908E-08	;
{024} 	202.150		7.5296313E-03		8.0424577E-08	;
{025} 	202.119		5.6021856E-03		7.9857834E-08	;
{026} 	202.986		5.5386410E-03		8.4588592E-08	;
{027} 	203.570		6.7665712E-03		9.1252076E-08	;
{028} 	203.876		4.4646850E-03		8.1869175E-08	;
{029} 	201.333		2.0070719E-03		8.3135852E-08	;
{030} 	207.578		4.6320674E-03		8.6747356E-08	;
{031} 	207.512		1.0254178E-03		9.6280139E-08	;
{032} 	203.513		6.6232309E-03		9.6094205E-08	;
{033} 	206.284		2.3778144E-03		9.4054961E-08	;
{034} 	202.732		5.2026045E-03		7.8460957E-08	;
{035} 	202.616		6.2231030E-03		7.4246408E-08	;
{036} 	204.843		5.2932268E-03		7.6146584E-08	;
{037} 	213.293		2.0443215E-03		1.3519831E-07	;
{038} 	202.714		4.0994030E-03		8.7413866E-08	;
{039} 	202.866		7.1294447E-03		8.8222926E-08	;
{040} 	208.445		9.1644604E-04		7.1330142E-08	;
{041} 	207.584		1.3908820E-03		6.6541965E-08	;
{042} 	206.772		1.9053934E-03		9.0766520E-08	;
{043} 	203.223		6.8458514E-03		4.9707968E-08	;
{044} 	202.029		5.1022321E-03		6.0433706E-08	;
{045} 	202.328		7.8960918E-03		4.9863964E-08	;
{046} 	204.331		7.6548140E-03		5.2914441E-08	;
{047} 	203.040		2.0376877E-03		6.8028285E-08	;
{048} 	215.814		1.7068285E-03		9.2413359E-08	;
{049} 	205.563		2.1166152E-03		6.4627940E-08	;
{050} 	202.989		6.2056007E-03		6.6433742E-08	;
{051} 	202.230		6.9289422E-03		5.4130368E-08	;
{052} 	206.515		5.0797695E-03		7.4919484E-08	;
{053} 	207.415		1.6924806E-03		3.3179564E-08	;
{054} 	205.752		1.3271691E-03		5.6534596E-08	;
{055} 	202.738		9.9248718E-03		5.5406865E-08	;
{056} 	207.932		4.3308758E-03		1.4187262E-07	;
{057} 	202.409		5.1892288E-03		6.6105237E-08	;
{058} 	207.427		5.2996175E-03		9.1892723E-08	;
{059} 	206.544		1.9623672E-03		7.1325275E-08	;
{060} 	202.983		6.0495697E-03		7.7148947E-08	;
{061} 	204.190		8.9833280E-03		6.3573204E-08	;
{062} 	205.553		5.3764209E-03		7.5905362E-08	;
{063} 	204.325		7.1998728E-03		6.9353774E-08	;
{064} 	204.769		7.2628800E-03		8.0107434E-08	;
{065} 	203.383		1.0047517E-02		7.2802862E-08	;
{066} 	204.280		7.8661926E-03		9.0178581E-08	;
{067} 	203.927		5.4919897E-03		6.9423038E-08	;
{068} 	203.180		8.5315602E-03		8.1642980E-08	;
{069} 	204.140		6.6493079E-03		1.0389720E-07	;
{070} 	204.627		9.7729294E-03		1.3766788E-07	;
{071} 	207.602		5.5319634E-03		9.9986671E-08	;
{072} 	202.615		3.7547951E-03		8.4484569E-08	;
{073} 	207.828		4.7259191E-03		1.0413039E-07	;
{074} 	208.855		2.0106661E-03		1.3834543E-07	;
{075} 	205.550		9.1866702E-03		7.6751320E-08	;
{076} 	205.438		4.3327622E-03		1.1078220E-07	;
{077} 	209.073		3.8868026E-03		1.4039942E-07	;
{078} 	202.770		7.5771683E-03		7.2702989E-08	;
{079} 	211.827		2.8803453E-03		1.6587946E-07	;
{080} 	204.677		1.0201948E-02		9.0047187E-08	;
{081} 	203.598		5.3422740E-03		8.9126146E-08	;
{082} 	204.321		8.6076353E-03		9.1061743E-08	;
{083} 	203.082		7.0396406E-03		8.0232994E-08	;
{084} 	210.611		2.4890623E-03		1.6719105E-07	;
{085} 	203.932		1.0327462E-02		9.3058382E-08	;
{086} 	203.678		5.1011476E-03		8.3574648E-08	;
{087} 	206.008		8.8162385E-03		8.9741242E-08	;
{088} 	206.269		5.1040435E-03		1.0143118E-07	;
{089} 	207.556		5.1769507E-03		9.1100496E-08	;
{090} 	205.167		5.7923961E-03		1.1257122E-07	;
{091} 	203.602		3.5897631E-03		9.9204001E-08	;
{092} 	203.767		4.3473719E-03		9.4393506E-08	;
{093} 	203.437		6.5486874E-03		8.7637801E-08	;
{094} 	203.392		5.6245266E-03		7.1094092E-08	;
{095} 	213.419		2.7472356E-03		1.0668690E-07	;
{096} 	207.272		3.2927531E-03		1.0560164E-07	;
{097} 	206.523		3.7191347E-03		1.0536605E-07	;
{098} 	202.618		4.3265247E-03		1.0055098E-07	;
{099} 	202.794		5.8277636E-03		9.4279770E-08	;
{100} 	204.886		7.9924921E-03		8.8390415E-08	;
{101} 	206.099		8.3798254E-03		8.5861316E-08	;
{102} 	203.681		8.6124893E-03		9.3904724E-08	;
{103} 	202.328		7.8549664E-03		1.0052234E-07	;
{104} 	206.793		2.7750370E-03		9.3328879E-08	;
{105} 	207.377		1.2039793E-02		7.2139620E-08	;
{106} 	204.160		8.0593992E-03		9.1381928E-08	;
{107} 	202.051		7.1048131E-03		9.4662198E-08	;
{108} 	202.831		6.5398039E-03		9.6720143E-08	;
{109} 	211.453		4.6339040E-03		1.1897886E-07	;
